"","municip_code","state_code","municipality","total_pop","margin_index","marg_grade","deaths_total","deaths_execution","deaths_confront","deaths_aggression"
"686",15030,"15","Chiconcuac","22 819",-1.3579,"Muy bajo",0,0,0,0
"687",15031,"15","Chimalhuacán","614 453",-1.1032,"Bajo",10,10,0,0
"688",15032,"15","Donato Guerra","33 455",0.9005,"Alto",0,0,0,0
"689",15033,"15","Ecatepec de Morelos","1 656 107",-1.618,"Muy bajo",104,103,0,1
"690",15034,"15","Ecatzingo","9 369",-0.311,"Medio",0,0,0,0
"691",15035,"15","Huehuetoca","100 023",-1.4505,"Muy bajo",2,2,0,0
"692",15036,"15","Hueypoxtla","39 864",-0.8343,"Bajo",0,0,0,0
"693",15037,"15","Huixquilucan","242 167",-1.6648,"Muy bajo",20,15,3,2
"694",15038,"15","Isidro Fabela","10 308",-0.5948,"Medio",2,2,0,0
"695",15039,"15","Ixtapaluca","467 361",-1.5193,"Muy bajo",11,11,0,0
"696",15040,"15","Ixtapan de la Sal","33 541",-0.5388,"Medio",2,2,0,0
"697",15041,"15","Ixtapan del Oro","6 629",0.5285,"Alto",0,0,0,0
"698",15042,"15","Ixtlahuaca","141 482",-0.1798,"Medio",2,2,0,0
"699",15043,"15","Xalatlaco","26 865",-0.6831,"Medio",1,1,0,0
"700",15044,"15","Jaltenco","26 328",-1.84,"Muy bajo",7,7,0,0
"701",15045,"15","Jilotepec","83 755",-0.3323,"Medio",1,1,0,0
"702",15046,"15","Jilotzingo","17 970",-0.917,"Bajo",1,1,0,0
"703",15047,"15","Jiquipilco","69 031",-0.0822,"Medio",1,1,0,0
"704",15048,"15","Jocotitlán","61 204",-0.5919,"Medio",0,0,0,0
"705",15049,"15","Joquicingo","12 840",-0.2851,"Medio",0,0,0,0
"706",15050,"15","Juchitepec","23 497",-0.8657,"Bajo",4,4,0,0
"707",15051,"15","Lerma","134 799",-1.2811,"Muy bajo",2,2,0,0
"708",15052,"15","Malinalco","25 624",-0.1554,"Medio",0,0,0,0
"709",15053,"15","Melchor Ocampo","50 240",-1.3557,"Muy bajo",1,1,0,0
"710",15054,"15","Metepec","214 162",-1.9648,"Muy bajo",3,2,1,0
"711",15055,"15","Mexicaltzingo","11 712",-1.4227,"Muy bajo",0,0,0,0
"712",15056,"15","Morelos","28 426",0.3819,"Medio",0,0,0,0
"713",15057,"15","Naucalpan de Juárez","833 779",-1.6649,"Muy bajo",27,27,0,0
"714",15058,"15","Nezahualcóyotl","1 110 565",-1.661,"Muy bajo",72,69,3,0
"715",15059,"15","Nextlalpan","34 374",-1.1169,"Bajo",6,6,0,0
"716",15060,"15","Nicolás Romero","366 602",-1.4182,"Muy bajo",16,11,5,0
"717",15061,"15","Nopaltepec","8 895",-0.7063,"Bajo",0,0,0,0
"718",15062,"15","Ocoyoacac","61 805",-1.3339,"Muy bajo",1,1,0,0
"719",15063,"15","Ocuilan","31 803",0.0262,"Medio",0,0,0,0
"720",15064,"15","El Oro","34 446",-0.1236,"Medio",0,0,0,0
"721",15065,"15","Otumba","34 232",-0.8133,"Bajo",1,1,0,0
"722",15066,"15","Otzoloapan","4 864",0.3512,"Medio",0,0,0,0
"723",15067,"15","Otzolotepec","78 146",-0.5378,"Medio",1,1,0,0
"724",15068,"15","Ozumba","27 207",-0.7484,"Bajo",1,1,0,0
"725",15069,"15","Papalotla","4 147",-1.1302,"Bajo",0,0,0,0
"726",15070,"15","La Paz","253 845",-1.2211,"Bajo",16,16,0,0
"727",15071,"15","Polotitlán","13 002",-0.609,"Medio",0,0,0,0
"728",15072,"15","Rayón","12 748",-1.2524,"Muy bajo",0,0,0,0
"729",15073,"15","San Antonio la Isla","22 152",-1.5134,"Muy bajo",0,0,0,0
"730",15074,"15","San Felipe del Progreso","121 396",0.5324,"Alto",0,0,0,0
"731",15075,"15","San Martín de las Pirámides","24 851",-1.1497,"Bajo",0,0,0,0
"732",15076,"15","San Mateo Atenco","72 579",-1.3358,"Muy bajo",1,1,0,0
"733",15077,"15","San Simón de Guerrero","6 272",0.1474,"Medio",0,0,0,0
"734",15078,"15","Santo Tomás","9 111",-0.2002,"Medio",0,0,0,0
"735",15079,"15","Soyaniquilpan de Juárez","11 798",-0.3143,"Medio",0,0,0,0
"736",15080,"15","Sultepec","25 809",1.019,"Muy alto",8,8,0,0
"737",15081,"15","Tecámac","364 579",-1.7668,"Muy bajo",14,11,3,0
"738",15082,"15","Tejupilco","71 077",0.1066,"Medio",7,7,0,0
"739",15083,"15","Temamatla","11 206",-1.1538,"Bajo",0,0,0,0
"740",15084,"15","Temascalapa","35 987",-0.8703,"Bajo",0,0,0,0
"741",15085,"15","Temascalcingo","62 695",0.1016,"Medio",0,0,0,0
"742",15086,"15","Temascaltepec","32 870",0.2344,"Medio",4,4,0,0
"743",15087,"15","Temoaya","90 010",-0.1108,"Medio",1,1,0,0
"744",15088,"15","Tenancingo","90 946",-0.6954,"Medio",1,1,0,0
"745",15089,"15","Tenango del Aire","10 578",-1.1165,"Bajo",2,2,0,0
"746",15090,"15","Tenango del Valle","77 965",-0.7534,"Bajo",1,1,0,0
"747",15091,"15","Teoloyucán","63 115",-1.456,"Muy bajo",2,2,0,0
"748",15092,"15","Teotihuacán","53 010",-1.2978,"Muy bajo",3,2,0,1
"749",15093,"15","Tepetlaoxtoc","27 944",-1.0798,"Bajo",0,0,0,0
"750",15094,"15","Tepetlixpa","18 327",-0.7404,"Bajo",1,1,0,0
"751",15095,"15","Tepotzotlán","88 559",-1.3807,"Muy bajo",16,15,0,1
"752",15096,"15","Tequixquiac","33 907",-1.3045,"Muy bajo",4,3,1,0
"753",15097,"15","Texcaltitlán","17 390",0.2061,"Medio",1,1,0,0
"754",15098,"15","Texcalyacac","5 111",-0.8825,"Bajo",0,0,0,0
"755",15099,"15","Texcoco","235 151",-1.476,"Muy bajo",10,10,0,0
"756",15100,"15","Tezoyuca","35 199",-1.0055,"Bajo",1,1,0,0
"757",15101,"15","Tianguistenco","70 682",-0.8856,"Bajo",0,0,0,0
"758",15102,"15","Timilpan","15 391",-0.2548,"Medio",0,0,0,0
"759",15103,"15","Tlalmanalco","46 130",-1.4286,"Muy bajo",4,4,0,0
"760",15104,"15","Tlalnepantla de Baz","664 225",-1.7884,"Muy bajo",28,28,0,0
"761",15105,"15","Tlatlaya","32 997",0.7204,"Alto",1,0,1,0
"762",15106,"15","Toluca","819 561",-1.6043,"Muy bajo",10,10,0,0
"763",15107,"15","Tonatico","12 099",-0.7659,"Bajo",1,1,0,0
"764",15108,"15","Tultepec","91 808",-1.5767,"Muy bajo",16,16,0,0
"765",15109,"15","Tultitlán","524 074",-1.7199,"Muy bajo",25,22,3,0
"766",15110,"15","Valle de Bravo","61 599",-0.7793,"Bajo",1,1,0,0
"767",15111,"15","Villa de Allende","47 709",0.5429,"Alto",0,0,0,0
"768",15112,"15","Villa del Carbón","44 881",-0.0605,"Medio",0,0,0,0
"769",15113,"15","Villa Guerrero","59 991",-0.1525,"Medio",0,0,0,0
"770",15114,"15","Villa Victoria","94 369",0.7923,"Alto",1,1,0,0
"771",15115,"15","Xonacatlán","46 331",-1.147,"Bajo",0,0,0,0
"772",15116,"15","Zacazonapan","4 051",-0.3651,"Medio",0,0,0,0
"773",15117,"15","Zacualpan","15 121",0.9723,"Muy alto",0,0,0,0
"774",15118,"15","Zinacantepec","167 759",-1.0439,"Bajo",2,2,0,0
"775",15119,"15","Zumpahuacán","16 365",0.509,"Alto",0,0,0,0
"776",15120,"15","Zumpango","159 647",-1.2768,"Muy bajo",5,5,0,0
"777",15121,"15","Cuautitlán Izcalli","511 675",-1.9406,"Muy bajo",27,27,0,0
"778",15122,"15","Valle de Chalco Solidaridad","357 645",-1.2246,"Bajo",23,22,1,0
"779",15123,"15","Luvianos","27 781",0.9135,"Alto",0,0,0,0
"780",15124,"15","San José del Rincón","91 345",0.8851,"Alto",0,0,0,0
"781",15125,"15","Tonanitla","10 216",-1.1587,"Bajo",0,0,0,0
"782",16001,"16","Acuitzio","10 987",-0.2129,"Medio",2,2,0,0
"783",16002,"16","Aguililla","16 214",0.1173,"Medio",7,7,0,0
"784",16003,"16","Álvaro Obregón","20 913",-0.5014,"Medio",1,1,0,0
"785",16004,"16","Angamacutiro","14 684",-0.2858,"Medio",0,0,0,0
"786",16005,"16","Angangueo","10 768",0.1194,"Medio",0,0,0,0
"787",16006,"16","Apatzingán","123 649",-0.6497,"Medio",65,42,22,1
"788",16007,"16","Aporo","3 218",0.1918,"Medio",1,1,0,0
"789",16008,"16","Aquila","23 536",1.9728,"Muy alto",7,6,1,0
"790",16009,"16","Ario","34 848",-0.328,"Medio",2,2,0,0
"791",16010,"16","Arteaga","21 790",0.279,"Medio",5,5,0,0
"792",16011,"16","Briseñas","10 653",-0.5652,"Medio",2,2,0,0
"793",16012,"16","Buenavista","42 234",-0.2317,"Medio",2,2,0,0
"794",16013,"16","Carácuaro","9 212",0.922,"Alto",0,0,0,0
"795",16014,"16","Coahuayana","14 136",-0.5954,"Medio",10,5,5,0
"796",16015,"16","Coalcomán de Vázquez Pallares","17 615",0.0305,"Medio",4,4,0,0
"797",16016,"16","Coeneo","20 492",-0.0607,"Medio",0,0,0,0
"798",16017,"16","Contepec","32 954",0.1294,"Medio",1,1,0,0
"799",16018,"16","Copándaro","8 952",-0.2499,"Medio",0,0,0,0
"800",16019,"16","Cotija","19 644",-0.5565,"Medio",1,1,0,0
"801",16020,"16","Cuitzeo","28 227",-0.3915,"Medio",2,2,0,0
"802",16021,"16","Charapan","12 163",0.7187,"Alto",0,0,0,0
"803",16022,"16","Charo","21 723",-0.471,"Medio",1,1,0,0
"804",16023,"16","Chavinda","9 975",-0.5183,"Medio",0,0,0,0
"805",16024,"16","Cherán","18 141",-0.1784,"Medio",1,1,0,0
"806",16025,"16","Chilchota","36 293",0.1615,"Medio",3,3,0,0
"807",16026,"16","Chinicuila","5 271",0.6656,"Alto",0,0,0,0
"808",16027,"16","Chucándiro","5 166",0.0793,"Medio",0,0,0,0
"809",16028,"16","Churintzio","5 564",-0.6811,"Medio",0,0,0,0
"810",16029,"16","Churumuco","14 366",1.0809,"Muy alto",4,2,2,0
"811",16030,"16","Ecuandureo","12 855",-0.3044,"Medio",4,4,0,0
"812",16031,"16","Epitacio Huerta","16 218",0.2336,"Medio",0,0,0,0
"813",16032,"16","Erongarícuaro","14 555",-0.017,"Medio",0,0,0,0
"814",16033,"16","Gabriel Zamora","21 294",-0.2747,"Medio",5,5,0,0
"815",16034,"16","Hidalgo","117 620",-0.3226,"Medio",5,3,2,0
"816",16035,"16","La Huacana","32 757",0.491,"Alto",4,4,0,0
"817",16036,"16","Huandacareo","11 592",-0.7098,"Bajo",2,0,2,0
"818",16037,"16","Huaniqueo","7 983",0.0803,"Medio",0,0,0,0
"819",16038,"16","Huetamo","41 937",0.4125,"Alto",9,9,0,0
"820",16039,"16","Huiramba","7 925",-0.3398,"Medio",0,0,0,0
"821",16040,"16","Indaparapeo","16 427",-0.1884,"Medio",0,0,0,0
"822",16041,"16","Irimbo","14 766",-0.0679,"Medio",0,0,0,0
"823",16042,"16","Ixtlán","13 584",-0.2927,"Medio",7,7,0,0
"824",16043,"16","Jacona","64 011",-0.9586,"Bajo",2,2,0,0
"825",16044,"16","Jiménez","13 275",-0.354,"Medio",0,0,0,0
"826",16045,"16","Jiquilpan","34 199",-1.1157,"Bajo",0,0,0,0
"827",16046,"16","Juárez","13 604",0.0516,"Medio",0,0,0,0
"828",16047,"16","Jungapeo","19 986",-0.0165,"Medio",0,0,0,0
"829",16048,"16","Lagunillas","5 506",-0.337,"Medio",1,1,0,0
"830",16049,"16","Madero","17 427",0.7726,"Alto",1,1,0,0
"831",16050,"16","Maravatío","80 258",-0.236,"Medio",7,2,0,5
"832",16051,"16","Marcos Castellanos","13 031",-1.2205,"Bajo",6,6,0,0
"833",16052,"16","Lázaro Cárdenas","178 817",-1.3343,"Muy bajo",21,17,1,3
"834",16053,"16","Morelia","729 279",-1.5929,"Muy bajo",84,78,1,5
"835",16054,"16","Morelos","8 091",-0.1106,"Medio",0,0,0,0
"836",16055,"16","Múgica","44 963",-0.3791,"Medio",8,8,0,0
"837",16056,"16","Nahuatzen","27 174",0.4844,"Alto",0,0,0,0
"838",16057,"16","Nocupétaro","7 799",1.2238,"Muy alto",0,0,0,0
"839",16058,"16","Nuevo Parangaricutiro","18 834",-0.8457,"Bajo",4,4,0,0
"840",16059,"16","Nuevo Urecho","8 240",0.1417,"Medio",0,0,0,0
"841",16060,"16","Numarán","9 599",-0.5607,"Medio",0,0,0,0
"842",16061,"16","Ocampo","22 628",0.197,"Medio",0,0,0,0
"843",16062,"16","Pajacuarán","19 450",-0.3813,"Medio",2,2,0,0
"844",16063,"16","Panindícuaro","16 064",-0.0249,"Medio",1,1,0,0
"845",16064,"16","Parácuaro","25 343",0.1706,"Medio",2,2,0,0
"846",16065,"16","Paracho","34 721",-0.109,"Medio",2,2,0,0
"847",16066,"16","Pátzcuaro","87 794",-0.7189,"Bajo",9,5,4,0
"848",16067,"16","Penjamillo","17 159",-0.1262,"Medio",1,1,0,0
"849",16068,"16","Peribán","25 296",-0.9517,"Bajo",2,2,0,0
"850",16069,"16","La Piedad","99 576",-1.2811,"Muy bajo",8,1,7,0
"851",16070,"16","Purépero","15 306",-1.1654,"Bajo",3,3,0,0
"852",16071,"16","Puruándiro","67 837",-0.4134,"Medio",8,8,0,0
"853",16072,"16","Queréndaro","13 550",-0.4246,"Medio",0,0,0,0
"854",16073,"16","Quiroga","25 592",-0.2121,"Medio",5,5,0,0
"855",16074,"16","Cojumatlán de Régules","9 980",-0.5117,"Medio",3,3,0,0
"856",16075,"16","Los Reyes","64 141",-0.6811,"Medio",0,0,0,0
"857",16076,"16","Sahuayo","72 841",-1.1703,"Bajo",2,2,0,0
"858",16077,"16","San Lucas","18 461",0.68,"Alto",9,7,2,0
"859",16078,"16","Santa Ana Maya","12 618",-0.4469,"Medio",1,1,0,0
"860",16079,"16","Salvador Escalante","45 217",-0.1629,"Medio",2,2,0,0
"861",16080,"16","Senguio","18 427",0.0271,"Medio",0,0,0,0
"862",16081,"16","Susupuato","8 704",1.0462,"Muy alto",0,0,0,0
"863",16082,"16","Tacámbaro","69 955",-0.3754,"Medio",0,0,0,0
"864",16083,"16","Tancítaro","29 414",-0.1769,"Medio",5,3,2,0
"865",16084,"16","Tangamandapio","27 822",0.0105,"Medio",0,0,0,0
"866",16085,"16","Tangancícuaro","32 677",-0.4441,"Medio",2,2,0,0
"867",16086,"16","Tanhuato","15 176",-0.7198,"Bajo",15,12,3,0
"868",16087,"16","Taretan","13 558",-0.7827,"Bajo",1,1,0,0
"869",16088,"16","Tarímbaro","78 623",-1.1334,"Bajo",4,4,0,0
"870",16089,"16","Tepalcatepec","22 987",-0.4989,"Medio",25,22,3,0
"871",16090,"16","Tingambato","13 950",-0.4686,"Medio",0,0,0,0
"872",16091,"16","Tingüindín","13 511",-0.6915,"Medio",0,0,0,0
"873",16092,"16","Tiquicheo de Nicolás Romero","14 274",1.3921,"Muy alto",2,2,0,0
"874",16093,"16","Tlalpujahua","27 587",0.1604,"Medio",0,0,0,0
"875",16094,"16","Tlazazalca","6 890",-0.2422,"Medio",0,0,0,0
"876",16095,"16","Tocumbo","11 504",-0.7603,"Bajo",3,0,3,0
"877",16096,"16","Tumbiscatío","7 890",0.9466,"Muy alto",3,3,0,0
"878",16097,"16","Turicato","31 877",0.9457,"Muy alto",2,2,0,0
"879",16098,"16","Tuxpan","26 026",-0.0926,"Medio",0,0,0,0
"880",16099,"16","Tuzantla","16 305",1.0849,"Muy alto",2,2,0,0
"881",16100,"16","Tzintzuntzan","13 556",0.044,"Medio",0,0,0,0
"882",16101,"16","Tzitzio","9 166",1.5934,"Muy alto",0,0,0,0
"883",16102,"16","Uruapan","315 350",-1.262,"Muy bajo",37,34,1,2
"884",16103,"16","Venustiano Carranza","23 457",-0.692,"Medio",5,5,0,0
"885",16104,"16","Villamar","16 991",-0.3666,"Medio",2,2,0,0
"886",16105,"16","Vista Hermosa","18 995",-0.8554,"Bajo",8,8,0,0
"887",16106,"16","Yurécuaro","29 995",-0.8587,"Bajo",7,7,0,0
"888",16107,"16","Zacapu","73 455",-1.1889,"Bajo",1,1,0,0
"889",16108,"16","Zamora","186 102",-1.1252,"Bajo",15,13,2,0
"890",16109,"16","Zináparo","3 247",-0.4665,"Medio",0,0,0,0
"891",16110,"16","Zinapécuaro","46 666",-0.3514,"Medio",0,0,0,0
"892",16111,"16","Ziracuaretiro","15 222",-0.3002,"Medio",7,7,0,0
"893",16112,"16","Zitácuaro","155 534",-0.4786,"Medio",23,10,1,12
"894",16113,"16","José Sixto Verduzco","25 576",-0.4392,"Medio",0,0,0,0
"895",17001,"17","Amacuzac","17 021",-0.5317,"Medio",0,0,0,0
"896",17002,"17","Atlatlahucan","18 895",-0.7137,"Bajo",3,3,0,0
"897",17003,"17","Axochiapan","33 695",-0.0102,"Medio",0,0,0,0
"898",17004,"17","Ayala","78 866",-0.6642,"Medio",2,2,0,0
"899",17005,"17","Coatlán del Río","9 471",-0.1705,"Medio",2,1,1,0
"900",17006,"17","Cuautla","175 207",-1.2958,"Muy bajo",14,13,1,0
"901",17007,"17","Cuernavaca","365 168",-1.8068,"Muy bajo",135,125,6,4
"902",17008,"17","Emiliano Zapata","83 485",-1.3315,"Muy bajo",13,13,0,0
"903",17009,"17","Huitzilac","17 340",-0.9026,"Bajo",12,11,0,1
"904",17010,"17","Jantetelco","15 646",-0.5087,"Medio",4,4,0,0
"905",17011,"17","Jiutepec","196 953",-1.6882,"Muy bajo",26,26,0,0
"906",17012,"17","Jojutla","55 115",-1.2091,"Bajo",17,14,3,0
"907",17013,"17","Jonacatepec","14 604",-0.4688,"Medio",0,0,0,0
"908",17014,"17","Mazatepec","9 456",-0.6172,"Medio",1,1,0,0
"909",17015,"17","Miacatlán","24 990",-0.4291,"Medio",2,2,0,0
"910",17016,"17","Ocuituco","16 858",-0.1574,"Medio",0,0,0,0
"911",17017,"17","Puente de Ixtla","61 585",-0.523,"Medio",12,12,0,0
"912",17018,"17","Temixco","108 126",-1.2161,"Bajo",36,32,4,0
"913",17019,"17","Tepalcingo","25 346",-0.2344,"Medio",2,2,0,0
"914",17020,"17","Tepoztlán","41 629",-0.7808,"Bajo",1,1,0,0
"915",17021,"17","Tetecala","7 441",-0.4883,"Medio",1,1,0,0
"916",17022,"17","Tetela del Volcán","19 138",-0.4137,"Medio",0,0,0,0
"917",17023,"17","Tlalnepantla","6 636",0.0972,"Medio",2,2,0,0
"918",17024,"17","Tlaltizapán","48 881",-0.8237,"Bajo",13,10,3,0
"919",17025,"17","Tlaquiltenango","31 534",-0.6811,"Medio",2,2,0,0
"920",17026,"17","Tlayacapan","16 543",-0.6836,"Medio",2,2,0,0
"921",17027,"17","Totolapan","10 789",-0.2273,"Medio",1,1,0,0
"922",17028,"17","Xochitepec","63 382",-0.9707,"Bajo",12,12,0,0
"923",17029,"17","Yautepec","97 827",-1.119,"Bajo",12,12,0,0
"924",17030,"17","Yecapixtla","46 809",-0.6001,"Medio",1,0,1,0
"925",17031,"17","Zacatepec","35 063",-1.4262,"Muy bajo",6,6,0,0
"926",17032,"17","Zacualpan","9 087",-0.4167,"Medio",0,0,0,0
"927",17033,"17","Temoac","14 641",-0.2342,"Medio",1,1,0,0
"928",18001,"18","Acaponeta","36 572",-0.6936,"Medio",28,19,9,0
"929",18002,"18","Ahuacatlán","15 229",-0.9954,"Bajo",0,0,0,0
"930",18003,"18","Amatlán de Cañas","11 188",-0.6466,"Medio",0,0,0,0
"931",18004,"18","Compostela","70 399",-0.9768,"Bajo",2,2,0,0
"932",18005,"18","Huajicori","11 400",1.4575,"Muy alto",0,0,0,0
"933",18006,"18","Ixtlán del Río","27 273",-1.2737,"Muy bajo",0,0,0,0
"934",18007,"18","Jala","17 698",-0.2972,"Medio",0,0,0,0
"935",18008,"18","Xalisco","49 102",-1.5122,"Muy bajo",56,51,5,0
"936",18009,"18","Del Nayar","34 300",3.6028,"Muy alto",2,2,0,0
"937",18010,"18","Rosamorada","34 393",-0.1546,"Medio",8,2,6,0
"938",18011,"18","Ruíz","23 469",-0.401,"Medio",3,3,0,0
"939",18012,"18","San Blas","43 120",-0.7593,"Bajo",4,2,2,0
"940",18013,"18","San Pedro Lagunillas","7 510",-0.7614,"Bajo",0,0,0,0
"941",18014,"18","Santa María del Oro","22 412",-0.3921,"Medio",4,3,1,0
"942",18015,"18","Santiago Ixcuintla","93 074",-0.5947,"Medio",6,5,1,0
"943",18016,"18","Tecuala","39 756",-0.6638,"Medio",9,9,0,0
"944",18017,"18","Tepic","380 249",-1.7056,"Muy bajo",230,153,74,3
"945",18018,"18","Tuxpan","30 030",-0.9161,"Bajo",6,6,0,0
"946",18019,"18","La Yesca","13 600",1.6199,"Muy alto",0,0,0,0
"947",18020,"18","Bahía de Banderas","124 205",-1.5066,"Muy bajo",19,18,1,0
"948",19001,"19","Abasolo","2 791",-1.1134,"Bajo",0,0,0,0
"949",19002,"19","Agualeguas","3 443",-0.9954,"Bajo",0,0,0,0
"950",19003,"19","Los Aldamas","1 374",-0.7513,"Bajo",5,3,2,0
"951",19004,"19","Allende","32 593",-1.6622,"Muy bajo",7,4,2,1
"952",19005,"19","Anáhuac","18 480",-1.1415,"Bajo",8,0,8,0
"953",19006,"19","Apodaca","523 370",-1.9777,"Muy bajo",29,25,4,0
"954",19007,"19","Aramberri","15 470",0.29,"Medio",0,0,0,0
"955",19008,"19","Bustamante","3 773",-0.9945,"Bajo",8,0,8,0
"956",19009,"19","Cadereyta Jiménez","86 445",-1.6384,"Muy bajo",22,18,4,0
"957",19010,"19","Carmen","16 092",-1.4251,"Muy bajo",0,0,0,0
"958",19011,"19","Cerralvo","7 855",-1.3976,"Muy bajo",15,1,13,1
"959",19012,"19","Ciénega de Flores","24 526",-1.6426,"Muy bajo",1,1,0,0
"960",19013,"19","China","10 864",-1.3937,"Muy bajo",19,10,7,2
"961",19014,"19","Dr. Arroyo","35 445",0.2368,"Medio",7,0,7,0
"962",19015,"19","Dr. Coss","1 716",-0.7855,"Bajo",10,3,7,0
"963",19016,"19","Dr. González","3 345",-0.7879,"Bajo",0,0,0,0
"964",19017,"19","Galeana","39 991",-0.1219,"Medio",0,0,0,0
"965",19018,"19","García","143 668",-1.6581,"Muy bajo",1,0,1,0
"966",19019,"19","San Pedro Garza García","122 659",-2.264,"Muy bajo",15,15,0,0
"967",19020,"19","Gral. Bravo","5 527",-0.9914,"Bajo",18,7,11,0
"968",19021,"19","Gral. Escobedo","357 937",-1.7956,"Muy bajo",5,3,2,0
"969",19022,"19","Gral. Terán","14 437",-0.9248,"Bajo",5,0,5,0
"970",19023,"19","Gral. Treviño","1 277",-0.8745,"Bajo",21,10,11,0
"971",19024,"19","Gral. Zaragoza","5 942",0.3994,"Alto",0,0,0,0
"972",19025,"19","Gral. Zuazua","55 213",-1.8563,"Muy bajo",0,0,0,0
"973",19026,"19","Guadalupe","678 006",-2.0253,"Muy bajo",62,51,6,5
"974",19027,"19","Los Herreras","2 030",-0.7372,"Bajo",8,1,4,3
"975",19028,"19","Higueras","1 594",-0.9572,"Bajo",1,0,1,0
"976",19029,"19","Hualahuises","6 914",-1.3539,"Muy bajo",0,0,0,0
"977",19030,"19","Iturbide","3 558",-0.0585,"Medio",0,0,0,0
"978",19031,"19","Juárez","256 970",-1.7333,"Muy bajo",85,67,18,0
"979",19032,"19","Lampazos de Naranjo","5 349",-1.2929,"Muy bajo",0,0,0,0
"980",19033,"19","Linares","78 669",-1.2834,"Muy bajo",0,0,0,0
"981",19034,"19","Marín","5 488",-1.24,"Bajo",1,1,0,0
"982",19035,"19","Melchor Ocampo","862",-1.1902,"Bajo",1,0,1,0
"983",19036,"19","Mier y Noriega","7 095",0.278,"Medio",0,0,0,0
"984",19037,"19","Mina","5 447",-0.703,"Bajo",3,0,3,0
"985",19038,"19","Montemorelos","59 113",-1.4534,"Muy bajo",8,4,3,1
"986",19039,"19","Monterrey","1 135 550",-1.9222,"Muy bajo",179,137,36,6
"987",19040,"19","Parás","1 034",-0.9384,"Bajo",2,0,2,0
"988",19041,"19","Pesquería","20 843",-1.3678,"Muy bajo",2,2,0,0
"989",19042,"19","Los Ramones","5 359",-0.7912,"Bajo",6,3,3,0
"990",19043,"19","Rayones","2 628",0.1078,"Medio",0,0,0,0
"991",19044,"19","Sabinas Hidalgo","34 671",-1.6178,"Muy bajo",6,1,5,0
"992",19045,"19","Salinas Victoria","32 660",-1.0023,"Bajo",3,3,0,0
"993",19046,"19","San Nicolás de los Garza","443 273",-2.2108,"Muy bajo",17,12,1,4
"994",19047,"19","Hidalgo","16 604",-1.6828,"Muy bajo",0,0,0,0
"995",19048,"19","Santa Catarina","268 955",-1.8739,"Muy bajo",19,3,16,0
"996",19049,"19","Santiago","40 469",-1.7196,"Muy bajo",19,16,1,2
"997",19050,"19","Vallecillo","1 971",-0.7361,"Bajo",2,0,0,2
"998",19051,"19","Villaldama","4 113",-0.9755,"Bajo",0,0,0,0
"999",20001,"20","Abejones","1 084",0.7968,"Alto",0,0,0,0
"1000",20002,"20","Acatlán de Pérez Figueroa","44 885",0.4621,"Alto",15,15,0,0
"1001",20003,"20","Asunción Cacalotepec","2 495",1.1162,"Muy alto",0,0,0,0
"1002",20004,"20","Asunción Cuyotepeji","1 012",-0.0729,"Medio",0,0,0,0
"1003",20005,"20","Asunción Ixtaltepec","14 751",-0.526,"Medio",1,1,0,0
"1004",20006,"20","Asunción Nochixtlán","17 820",-0.2719,"Medio",0,0,0,0
"1005",20007,"20","Asunción Ocotlán","2 612",1.5268,"Muy alto",0,0,0,0
"1006",20008,"20","Asunción Tlacolulita","842",0.2392,"Medio",0,0,0,0
"1007",20009,"20","Ayotzintepec","6 720",0.2723,"Medio",0,0,0,0
"1008",20010,"20","El Barrio de la Soledad","13 608",-0.7128,"Bajo",0,0,0,0
"1009",20011,"20","Calihualá","1 220",1.3204,"Muy alto",0,0,0,0
"1010",20012,"20","Candelaria Loxicha","9 860",1.4664,"Muy alto",0,0,0,0
"1011",20013,"20","Ciénega de Zimatlán","2 785",-0.2089,"Medio",0,0,0,0
"1012",20014,"20","Ciudad Ixtepec","26 450",-1.105,"Bajo",0,0,0,0
"1013",20015,"20","Coatecas Altas","4 712",2.4462,"Muy alto",0,0,0,0
"1014",20016,"20","Coicoyán de las Flores","8 531",2.7764,"Muy alto",0,0,0,0
"1015",20017,"20","La Compañía","3 302",1.4752,"Muy alto",0,0,0,0
"1016",20018,"20","Concepción Buenavista","834",0.6931,"Alto",0,0,0,0
"1017",20019,"20","Concepción Pápalo","3 071",0.9449,"Muy alto",0,0,0,0
"1018",20020,"20","Constancia del Rosario","3 860",1.3724,"Muy alto",2,2,0,0
"1019",20021,"20","Cosolapa","14 667",-0.1306,"Medio",0,0,0,0
"1020",20022,"20","Cosoltepec","866",-0.0198,"Medio",0,0,0,0
"1021",20023,"20","Cuilápam de Guerrero","18 428",-0.3481,"Medio",0,0,0,0
"1022",20024,"20","Cuyamecalco Villa de Zaragoza","3 846",1.6362,"Muy alto",0,0,0,0
"1023",20025,"20","Chahuites","11 105",0.0331,"Medio",0,0,0,0
"1024",20026,"20","Chalcatongo de Hidalgo","8 481",0.6648,"Alto",0,0,0,0
"1025",20027,"20","Chiquihuitlán de Benito Juárez","2 458",1.2362,"Muy alto",0,0,0,0
"1026",20028,"20","Heroica Ciudad de Ejutla de Crespo","19 679",0.4489,"Alto",0,0,0,0
"1027",20029,"20","Eloxochitlán de Flores Magón","4 263",2.5872,"Muy alto",0,0,0,0
"1028",20030,"20","El Espinal","8 310",-1.3983,"Muy bajo",0,0,0,0
